video_id,Frame,Grasper,Bipolar,Hook,Scissors,Clipper,Irrigator,SpecimenBag,Phase,time_sec,image_path,split
video11,71450,1,0,1,0,0,0,0,GallbladderDissection,2858.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071450.jpg,train
video11,71475,1,0,1,0,0,0,0,GallbladderDissection,2859.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071475.jpg,train
video11,71500,1,0,1,0,0,0,0,GallbladderDissection,2860.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071500.jpg,train
video11,71525,1,0,1,0,0,0,0,GallbladderDissection,2861.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071525.jpg,train
video11,71550,1,0,1,0,0,0,0,GallbladderDissection,2862.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071550.jpg,train
video11,71575,1,0,1,0,0,0,0,GallbladderDissection,2863.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071575.jpg,train
video11,71600,1,0,1,0,0,0,0,GallbladderDissection,2864.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071600.jpg,train
video11,71625,1,0,1,0,0,0,0,GallbladderDissection,2865.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071625.jpg,train
video11,71650,1,0,1,0,0,0,0,GallbladderDissection,2866.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071650.jpg,train
video11,71675,1,0,1,0,0,0,0,GallbladderDissection,2867.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071675.jpg,train
video11,71700,1,0,1,0,0,0,0,GallbladderDissection,2868.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071700.jpg,train
video11,71725,1,0,1,0,0,0,0,GallbladderDissection,2869.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071725.jpg,train
video11,71750,1,0,1,0,0,0,0,GallbladderDissection,2870.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071750.jpg,train
video11,71775,1,0,1,0,0,0,0,GallbladderDissection,2871.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071775.jpg,train
video11,71800,1,0,1,0,0,0,0,GallbladderDissection,2872.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071800.jpg,train
video11,71825,1,0,1,0,0,0,0,GallbladderDissection,2873.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071825.jpg,train
video11,71850,1,0,1,0,0,0,0,GallbladderDissection,2874.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071850.jpg,train
video11,71875,1,0,1,0,0,0,0,GallbladderDissection,2875.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071875.jpg,train
video11,71900,0,0,1,0,0,0,0,GallbladderDissection,2876.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071900.jpg,train
video11,71925,1,0,1,0,0,0,0,GallbladderDissection,2877.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071925.jpg,train
video11,71950,1,0,1,0,0,0,0,GallbladderDissection,2878.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071950.jpg,train
video11,71975,0,0,1,0,0,0,0,GallbladderDissection,2879.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_071975.jpg,train
video11,72000,0,0,1,0,0,0,0,GallbladderDissection,2880.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072000.jpg,train
video11,72025,1,0,1,0,0,0,0,GallbladderDissection,2881.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072025.jpg,train
video11,72050,1,0,1,0,0,0,0,GallbladderDissection,2882.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072050.jpg,train
video11,72075,1,0,1,0,0,0,0,GallbladderDissection,2883.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072075.jpg,train
video11,72100,1,0,1,0,0,0,0,GallbladderDissection,2884.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072100.jpg,train
video11,72125,0,0,1,0,0,0,0,GallbladderDissection,2885.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072125.jpg,train
video11,72150,1,0,1,0,0,0,0,GallbladderDissection,2886.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072150.jpg,train
video11,72175,0,0,1,0,0,0,0,GallbladderDissection,2887.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072175.jpg,train
video11,72200,1,0,1,0,0,0,0,GallbladderDissection,2888.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072200.jpg,train
video11,72225,1,0,1,0,0,0,0,GallbladderDissection,2889.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072225.jpg,train
video11,72250,1,0,1,0,0,0,0,GallbladderDissection,2890.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072250.jpg,train
video11,72275,1,0,1,0,0,0,0,GallbladderDissection,2891.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072275.jpg,train
video11,72300,1,0,1,0,0,0,0,GallbladderDissection,2892.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072300.jpg,train
video11,72325,1,0,1,0,0,0,0,GallbladderDissection,2893.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072325.jpg,train
video11,72350,1,0,1,0,0,0,0,GallbladderDissection,2894.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072350.jpg,train
video11,72375,1,0,1,0,0,0,0,GallbladderDissection,2895.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072375.jpg,train
video11,72400,1,0,0,0,0,0,0,GallbladderDissection,2896.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072400.jpg,train
video11,72425,1,0,0,0,0,0,0,GallbladderDissection,2897.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072425.jpg,train
video11,72450,1,0,0,0,0,0,0,GallbladderDissection,2898.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072450.jpg,train
video11,72475,1,0,0,0,0,0,0,GallbladderDissection,2899.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072475.jpg,train
video11,72500,1,0,0,0,0,0,0,GallbladderDissection,2900.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072500.jpg,train
video11,72525,1,0,1,0,0,0,0,GallbladderDissection,2901.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072525.jpg,train
video11,72550,1,0,1,0,0,0,0,GallbladderDissection,2902.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072550.jpg,train
video11,72575,1,0,1,0,0,0,0,GallbladderDissection,2903.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072575.jpg,train
video11,72600,1,0,1,0,0,0,0,GallbladderDissection,2904.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072600.jpg,train
video11,72625,1,0,1,0,0,0,0,GallbladderDissection,2905.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072625.jpg,train
video11,72650,1,0,1,0,0,0,0,GallbladderDissection,2906.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072650.jpg,train
video11,72675,1,0,1,0,0,0,0,GallbladderDissection,2907.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072675.jpg,train
video11,72700,1,0,1,0,0,0,0,GallbladderDissection,2908.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072700.jpg,train
video11,72725,1,0,1,0,0,0,0,GallbladderDissection,2909.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072725.jpg,train
video11,72750,1,0,1,0,0,0,0,GallbladderDissection,2910.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072750.jpg,train
video11,72775,1,0,1,0,0,0,0,GallbladderDissection,2911.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072775.jpg,train
video11,72800,1,0,1,0,0,0,0,GallbladderDissection,2912.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072800.jpg,train
video11,72825,1,0,1,0,0,0,0,GallbladderDissection,2913.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072825.jpg,train
video11,72850,1,0,1,0,0,0,0,GallbladderDissection,2914.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072850.jpg,train
video11,72875,1,0,1,0,0,0,0,GallbladderDissection,2915.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072875.jpg,train
video11,72900,1,0,1,0,0,0,0,GallbladderDissection,2916.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072900.jpg,train
video11,72925,1,0,1,0,0,0,0,GallbladderDissection,2917.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072925.jpg,train
video11,72950,1,0,1,0,0,0,0,GallbladderDissection,2918.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072950.jpg,train
video11,72975,1,0,1,0,0,0,0,GallbladderDissection,2919.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_072975.jpg,train
video11,73000,1,0,1,0,0,0,0,GallbladderDissection,2920.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073000.jpg,train
video11,73025,1,0,0,0,0,0,0,GallbladderDissection,2921.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073025.jpg,train
video11,73050,1,0,1,0,0,0,0,GallbladderDissection,2922.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073050.jpg,train
video11,73075,1,0,1,0,0,0,0,GallbladderDissection,2923.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073075.jpg,train
video11,73100,1,0,0,0,0,0,0,GallbladderDissection,2924.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073100.jpg,train
video11,73125,1,0,0,0,0,0,0,GallbladderDissection,2925.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073125.jpg,train
video11,73150,1,0,0,0,0,0,0,GallbladderDissection,2926.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073150.jpg,train
video11,73175,1,0,0,0,0,0,0,GallbladderDissection,2927.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073175.jpg,train
video11,73200,1,0,0,0,0,0,0,GallbladderDissection,2928.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073200.jpg,train
video11,73225,1,0,0,0,0,0,0,GallbladderDissection,2929.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073225.jpg,train
video11,73250,1,0,1,0,0,0,0,GallbladderDissection,2930.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073250.jpg,train
video11,73275,1,0,1,0,0,0,0,GallbladderDissection,2931.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073275.jpg,train
video11,73300,1,0,1,0,0,0,0,GallbladderDissection,2932.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073300.jpg,train
video11,73325,1,0,1,0,0,0,0,GallbladderDissection,2933.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073325.jpg,train
video11,73350,1,0,1,0,0,0,0,GallbladderDissection,2934.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073350.jpg,train
video11,73375,1,0,1,0,0,0,0,GallbladderDissection,2935.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073375.jpg,train
video11,73400,1,0,1,0,0,0,0,GallbladderDissection,2936.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073400.jpg,train
video11,73425,1,0,1,0,0,0,0,GallbladderDissection,2937.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073425.jpg,train
video11,73450,1,0,1,0,0,0,0,GallbladderDissection,2938.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073450.jpg,train
video11,73475,1,0,1,0,0,0,0,GallbladderDissection,2939.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073475.jpg,train
video11,73500,1,0,1,0,0,0,0,GallbladderDissection,2940.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073500.jpg,train
video11,73525,1,0,1,0,0,0,0,GallbladderDissection,2941.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073525.jpg,train
video11,73550,1,0,1,0,0,0,0,GallbladderDissection,2942.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073550.jpg,train
video11,73575,1,0,1,0,0,0,0,GallbladderDissection,2943.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073575.jpg,train
video11,73600,1,0,1,0,0,0,0,GallbladderDissection,2944.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073600.jpg,train
video11,73625,1,0,1,0,0,0,0,GallbladderDissection,2945.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073625.jpg,train
video11,73650,1,0,1,0,0,0,0,GallbladderDissection,2946.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073650.jpg,train
video11,73675,0,0,1,0,0,0,0,GallbladderDissection,2947.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073675.jpg,train
video11,73700,1,0,1,0,0,0,0,GallbladderDissection,2948.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073700.jpg,train
video11,73725,1,0,1,0,0,0,0,GallbladderDissection,2949.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073725.jpg,train
video11,73750,1,0,1,0,0,0,0,GallbladderDissection,2950.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073750.jpg,train
video11,73775,1,0,1,0,0,0,0,GallbladderDissection,2951.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073775.jpg,train
video11,73800,1,0,1,0,0,0,0,GallbladderDissection,2952.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073800.jpg,train
video11,73825,1,0,1,0,0,0,0,GallbladderDissection,2953.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073825.jpg,train
video11,73850,1,0,1,0,0,0,0,GallbladderDissection,2954.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073850.jpg,train
video11,73875,1,0,0,0,0,0,0,GallbladderDissection,2955.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073875.jpg,train
video11,73900,1,0,0,0,0,0,0,GallbladderDissection,2956.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073900.jpg,train
video11,73925,1,0,0,0,0,0,0,GallbladderDissection,2957.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073925.jpg,train
video11,73950,0,0,0,0,0,0,0,GallbladderDissection,2958.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073950.jpg,train
video11,73975,0,0,0,0,0,0,0,GallbladderDissection,2959.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_073975.jpg,train
video11,74000,0,0,0,0,0,0,0,GallbladderDissection,2960.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074000.jpg,train
video11,74025,0,0,0,0,0,0,0,GallbladderPackaging,2961.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074025.jpg,train
video11,74050,0,0,0,0,0,0,0,GallbladderPackaging,2962.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074050.jpg,train
video11,74075,0,0,0,0,0,0,0,GallbladderPackaging,2963.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074075.jpg,train
video11,74100,0,0,0,0,0,0,0,GallbladderPackaging,2964.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074100.jpg,train
video11,74125,0,0,0,0,0,0,0,GallbladderPackaging,2965.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074125.jpg,train
video11,74150,0,0,0,0,0,0,0,GallbladderPackaging,2966.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074150.jpg,train
video11,74175,1,0,0,0,0,0,0,GallbladderPackaging,2967.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074175.jpg,train
video11,74200,1,0,0,0,0,0,0,GallbladderPackaging,2968.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074200.jpg,train
video11,74225,0,0,0,0,0,0,0,GallbladderPackaging,2969.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074225.jpg,train
video11,74250,0,0,0,0,0,0,0,GallbladderPackaging,2970.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074250.jpg,train
video11,74275,0,0,0,0,0,0,0,GallbladderPackaging,2971.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074275.jpg,train
video11,74300,0,0,0,0,0,0,0,GallbladderPackaging,2972.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074300.jpg,train
video11,74325,0,0,0,0,0,0,0,GallbladderPackaging,2973.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074325.jpg,train
video11,74350,0,0,0,0,0,0,0,GallbladderPackaging,2974.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074350.jpg,train
video11,74375,0,0,0,0,0,0,0,GallbladderPackaging,2975.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074375.jpg,train
video11,74400,0,0,0,0,0,0,0,GallbladderPackaging,2976.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074400.jpg,train
video11,74425,0,0,0,0,0,0,0,GallbladderPackaging,2977.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074425.jpg,train
video11,74450,0,0,0,0,0,0,0,GallbladderPackaging,2978.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074450.jpg,train
video11,74475,0,0,0,0,0,0,0,GallbladderPackaging,2979.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074475.jpg,train
video11,74500,0,0,0,0,0,0,0,GallbladderPackaging,2980.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074500.jpg,train
video11,74525,0,0,0,0,0,0,0,GallbladderPackaging,2981.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074525.jpg,train
video11,74550,0,0,0,0,0,0,0,GallbladderPackaging,2982.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074550.jpg,train
video11,74575,0,0,0,0,0,0,0,GallbladderPackaging,2983.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074575.jpg,train
video11,74600,0,0,0,0,0,0,0,GallbladderPackaging,2984.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074600.jpg,train
video11,74625,1,0,0,0,0,0,1,GallbladderPackaging,2985.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074625.jpg,train
video11,74650,1,0,0,0,0,0,1,GallbladderPackaging,2986.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074650.jpg,train
video11,74675,1,0,0,0,0,0,1,GallbladderPackaging,2987.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074675.jpg,train
video11,74700,1,0,0,0,0,0,1,GallbladderPackaging,2988.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074700.jpg,train
video11,74725,1,0,0,0,0,0,1,GallbladderPackaging,2989.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074725.jpg,train
video11,74750,1,0,0,0,0,0,1,GallbladderPackaging,2990.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074750.jpg,train
video11,74775,1,0,0,0,0,0,1,GallbladderPackaging,2991.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074775.jpg,train
video11,74800,1,0,0,0,0,0,1,GallbladderPackaging,2992.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074800.jpg,train
video11,74825,1,0,0,0,0,0,1,GallbladderPackaging,2993.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074825.jpg,train
video11,74850,1,0,0,0,0,0,1,GallbladderPackaging,2994.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074850.jpg,train
video11,74875,1,0,0,0,0,0,1,GallbladderPackaging,2995.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074875.jpg,train
video11,74900,1,0,0,0,0,0,1,GallbladderPackaging,2996.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074900.jpg,train
video11,74925,1,0,0,0,0,0,1,GallbladderPackaging,2997.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074925.jpg,train
video11,74950,1,0,0,0,0,0,1,GallbladderPackaging,2998.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074950.jpg,train
video11,74975,1,0,0,0,0,0,1,GallbladderPackaging,2999.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_074975.jpg,train
video11,75000,1,0,0,0,0,0,1,GallbladderPackaging,3000.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075000.jpg,train
video11,75025,1,0,0,0,0,0,1,GallbladderPackaging,3001.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075025.jpg,train
video11,75050,1,0,0,0,0,0,1,GallbladderPackaging,3002.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075050.jpg,train
video11,75075,1,0,0,0,0,0,1,GallbladderPackaging,3003.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075075.jpg,train
video11,75100,1,0,0,0,0,0,1,GallbladderPackaging,3004.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075100.jpg,train
video11,75125,1,0,0,0,0,0,1,GallbladderPackaging,3005.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075125.jpg,train
video11,75150,1,0,0,0,0,0,1,GallbladderPackaging,3006.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075150.jpg,train
video11,75175,1,0,0,0,0,0,1,GallbladderPackaging,3007.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075175.jpg,train
video11,75200,1,0,0,0,0,0,1,GallbladderPackaging,3008.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075200.jpg,train
video11,75225,1,0,0,0,0,0,1,GallbladderPackaging,3009.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075225.jpg,train
video11,75250,1,0,0,0,0,0,1,GallbladderPackaging,3010.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075250.jpg,train
video11,75275,1,0,0,0,0,0,1,GallbladderPackaging,3011.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075275.jpg,train
video11,75300,1,0,0,0,0,0,1,GallbladderPackaging,3012.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075300.jpg,train
video11,75325,1,0,0,0,0,0,1,GallbladderPackaging,3013.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075325.jpg,train
video11,75350,1,0,0,0,0,0,1,GallbladderPackaging,3014.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075350.jpg,train
video11,75375,1,0,0,0,0,0,1,GallbladderPackaging,3015.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075375.jpg,train
video11,75400,1,0,0,0,0,0,1,GallbladderPackaging,3016.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075400.jpg,train
video11,75425,1,0,0,0,0,0,1,GallbladderPackaging,3017.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075425.jpg,train
video11,75450,1,0,0,0,0,0,1,GallbladderPackaging,3018.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075450.jpg,train
video11,75475,1,0,0,0,0,0,1,GallbladderPackaging,3019.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075475.jpg,train
video11,75500,1,0,0,0,0,0,1,GallbladderPackaging,3020.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075500.jpg,train
video11,75525,1,0,0,0,0,0,1,GallbladderPackaging,3021.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075525.jpg,train
video11,75550,1,0,0,0,0,0,1,GallbladderPackaging,3022.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075550.jpg,train
video11,75575,1,0,0,0,0,0,1,GallbladderPackaging,3023.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075575.jpg,train
video11,75600,1,0,0,0,0,0,1,GallbladderPackaging,3024.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075600.jpg,train
video11,75625,1,0,0,0,0,0,1,GallbladderPackaging,3025.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075625.jpg,train
video11,75650,1,0,0,0,0,0,1,GallbladderPackaging,3026.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075650.jpg,train
video11,75675,1,0,0,0,0,0,1,GallbladderPackaging,3027.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075675.jpg,train
video11,75700,1,0,0,0,0,0,1,GallbladderPackaging,3028.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075700.jpg,train
video11,75725,1,0,0,0,0,0,1,GallbladderPackaging,3029.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075725.jpg,train
video11,75750,1,0,0,0,0,0,1,GallbladderPackaging,3030.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075750.jpg,train
video11,75775,0,0,0,0,0,0,1,GallbladderPackaging,3031.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075775.jpg,train
video11,75800,1,0,0,0,0,0,1,GallbladderPackaging,3032.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075800.jpg,train
video11,75825,0,0,0,0,0,0,1,GallbladderPackaging,3033.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075825.jpg,train
video11,75850,0,0,0,0,0,0,0,CleaningCoagulation,3034.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075850.jpg,train
video11,75875,1,0,0,0,0,0,0,CleaningCoagulation,3035.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075875.jpg,train
video11,75900,1,0,0,0,0,0,0,CleaningCoagulation,3036.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075900.jpg,train
video11,75925,1,0,0,0,0,0,0,CleaningCoagulation,3037.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075925.jpg,train
video11,75950,1,0,0,0,0,0,0,CleaningCoagulation,3038.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075950.jpg,train
video11,75975,1,0,0,0,0,0,0,CleaningCoagulation,3039.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_075975.jpg,train
video11,76000,1,0,0,0,0,0,0,CleaningCoagulation,3040.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076000.jpg,train
video11,76025,1,0,0,0,0,0,0,CleaningCoagulation,3041.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076025.jpg,train
video11,76050,1,0,0,0,0,0,0,CleaningCoagulation,3042.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076050.jpg,train
video11,76075,1,0,0,0,0,1,0,CleaningCoagulation,3043.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076075.jpg,train
video11,76100,1,0,0,0,0,1,0,CleaningCoagulation,3044.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076100.jpg,train
video11,76125,1,0,0,0,0,1,0,CleaningCoagulation,3045.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076125.jpg,train
video11,76150,1,0,0,0,0,1,0,CleaningCoagulation,3046.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076150.jpg,train
video11,76175,1,0,0,0,0,1,0,CleaningCoagulation,3047.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076175.jpg,train
video11,76200,1,0,0,0,0,1,0,CleaningCoagulation,3048.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076200.jpg,train
video11,76225,1,0,0,0,0,1,0,CleaningCoagulation,3049.0,/content/data/cholec80_subset/frames_1fps/video11/video11_frame_076225.jpg,train
